time,total
Sat Dec 24 07:27:08 EST 2016,0m7.317s
Sat Dec 24 07:34:09 EST 2016,0m7.267s
Sat Dec 24 07:46:08 EST 2016,0m7.230s
Sat Dec 24 07:58:08 EST 2016,0m7.147s
Sat Dec 24 08:04:09 EST 2016,0m7.567s
Sat Dec 24 08:12:08 EST 2016,0m7.442s
Sat Dec 24 08:27:09 EST 2016,0m7.376s
Sat Dec 24 08:34:08 EST 2016,0m7.433s
Sat Dec 24 08:46:08 EST 2016,0m7.163s
Sat Dec 24 08:58:09 EST 2016,0m7.385s
Sat Dec 24 09:04:11 EST 2016,0m10.162s
Sat Dec 24 09:12:08 EST 2016,0m7.290s
Sat Dec 24 09:27:09 EST 2016,0m7.439s
Sat Dec 24 09:34:08 EST 2016,0m7.311s
Sat Dec 24 09:46:08 EST 2016,0m7.184s
Sat Dec 24 09:58:09 EST 2016,0m7.204s
Sat Dec 24 10:04:08 EST 2016,0m7.285s
Sat Dec 24 10:12:08 EST 2016,0m7.442s
Sat Dec 24 10:27:09 EST 2016,0m7.470s
Sat Dec 24 10:34:09 EST 2016,0m7.593s
Sat Dec 24 10:46:08 EST 2016,0m7.510s
Sat Dec 24 10:58:08 EST 2016,0m7.339s
Sat Dec 24 11:04:09 EST 2016,0m7.525s
Sat Dec 24 11:12:08 EST 2016,0m7.248s
Sat Dec 24 11:27:09 EST 2016,0m7.462s
Sat Dec 24 11:34:08 EST 2016,0m7.315s
Sat Dec 24 11:46:09 EST 2016,0m7.262s
Sat Dec 24 11:58:08 EST 2016,0m7.280s
Sat Dec 24 12:04:08 EST 2016,0m7.406s
Sat Dec 24 12:12:09 EST 2016,0m7.294s
Sat Dec 24 12:27:08 EST 2016,0m7.447s
Sat Dec 24 12:34:08 EST 2016,0m7.223s
Sat Dec 24 12:46:09 EST 2016,0m7.201s
Sat Dec 24 12:58:08 EST 2016,0m7.310s
Sat Dec 24 13:04:08 EST 2016,0m7.435s
Sat Dec 24 13:12:08 EST 2016,0m7.548s
Sat Dec 24 13:27:09 EST 2016,0m7.340s
Sat Dec 24 13:34:08 EST 2016,0m7.170s
Sat Dec 24 13:46:08 EST 2016,0m7.246s
Sat Dec 24 13:58:08 EST 2016,0m7.385s
Sat Dec 24 14:04:09 EST 2016,0m7.244s
Sat Dec 24 14:12:08 EST 2016,0m7.294s
Sat Dec 24 14:27:08 EST 2016,0m7.275s
Sat Dec 24 14:34:09 EST 2016,0m7.311s
Sat Dec 24 14:46:08 EST 2016,0m7.393s
Sat Dec 24 14:58:08 EST 2016,0m7.151s
Sat Dec 24 15:04:09 EST 2016,0m7.264s
Sat Dec 24 15:12:08 EST 2016,0m7.222s
Sat Dec 24 15:27:08 EST 2016,0m7.379s
Sat Dec 24 15:34:09 EST 2016,0m7.297s
Sat Dec 24 15:46:08 EST 2016,0m7.273s
Sat Dec 24 15:58:14 EST 2016,0m13.129s
Sat Dec 24 16:04:09 EST 2016,0m7.682s
Sat Dec 24 16:12:11 EST 2016,0m9.707s
Sat Dec 24 16:27:08 EST 2016,0m7.551s
Sat Dec 24 16:34:09 EST 2016,0m7.431s
Sat Dec 24 16:46:09 EST 2016,0m7.544s
Sat Dec 24 16:58:08 EST 2016,0m7.408s
Sat Dec 24 17:04:08 EST 2016,0m7.456s
Sat Dec 24 17:12:08 EST 2016,0m7.291s
Sat Dec 24 17:27:08 EST 2016,0m7.456s
Sat Dec 24 17:34:09 EST 2016,0m7.280s
Sat Dec 24 17:46:08 EST 2016,0m7.246s
Sat Dec 24 17:58:08 EST 2016,0m7.381s
Sat Dec 24 18:04:09 EST 2016,0m7.399s
Sat Dec 24 18:12:08 EST 2016,0m7.348s
Sat Dec 24 18:27:09 EST 2016,0m7.251s
Sat Dec 24 18:34:08 EST 2016,0m7.179s
Sat Dec 24 18:46:08 EST 2016,0m7.260s
Sat Dec 24 18:58:09 EST 2016,0m7.335s
Sat Dec 24 19:04:08 EST 2016,0m7.335s
Sat Dec 24 19:12:08 EST 2016,0m7.324s
Sat Dec 24 19:27:09 EST 2016,0m7.321s
Sat Dec 24 19:34:08 EST 2016,0m7.640s
Sat Dec 24 19:46:09 EST 2016,0m7.349s
Sat Dec 24 19:58:08 EST 2016,0m7.506s
Sat Dec 24 20:04:09 EST 2016,0m7.260s
Sat Dec 24 20:12:08 EST 2016,0m7.376s
Sat Dec 24 20:27:08 EST 2016,0m7.321s
Sat Dec 24 20:34:09 EST 2016,0m7.342s
Sat Dec 24 20:46:08 EST 2016,0m7.364s
Sat Dec 24 20:58:09 EST 2016,0m7.350s
Sat Dec 24 21:04:08 EST 2016,0m7.533s
Sat Dec 24 21:12:09 EST 2016,0m7.406s
Sat Dec 24 21:27:08 EST 2016,0m7.638s
Sat Dec 24 21:34:09 EST 2016,0m7.519s
Sat Dec 24 21:46:09 EST 2016,0m7.566s
Sat Dec 24 21:58:08 EST 2016,0m7.289s
Sat Dec 24 22:04:08 EST 2016,0m7.312s
Sat Dec 24 22:12:09 EST 2016,0m7.518s
Sat Dec 24 22:27:08 EST 2016,0m7.308s
Sat Dec 24 22:34:08 EST 2016,0m7.278s
Sat Dec 24 22:46:09 EST 2016,0m8.708s
Sat Dec 24 22:58:09 EST 2016,0m7.618s
Sat Dec 24 23:04:08 EST 2016,0m7.427s
Sat Dec 24 23:12:08 EST 2016,0m7.354s
Sat Dec 24 23:27:09 EST 2016,0m7.656s
Sat Dec 24 23:34:08 EST 2016,0m7.289s
Sat Dec 24 23:46:08 EST 2016,0m7.268s
Sat Dec 24 23:58:08 EST 2016,0m7.228s
Sun Dec 25 00:04:09 EST 2016,0m7.402s
Sun Dec 25 00:12:08 EST 2016,0m7.330s
Sun Dec 25 00:27:09 EST 2016,0m7.435s
Sun Dec 25 00:34:08 EST 2016,0m7.287s
Sun Dec 25 00:46:08 EST 2016,0m7.202s
Sun Dec 25 00:58:09 EST 2016,0m7.222s
Sun Dec 25 01:04:08 EST 2016,0m7.364s
Sun Dec 25 01:12:09 EST 2016,0m7.433s
Sun Dec 25 01:27:08 EST 2016,0m7.272s
Sun Dec 25 01:34:08 EST 2016,0m7.336s
Sun Dec 25 01:46:09 EST 2016,0m7.332s
Sun Dec 25 01:58:08 EST 2016,0m7.387s
Sun Dec 25 02:04:08 EST 2016,0m7.277s
Sun Dec 25 02:12:09 EST 2016,0m7.481s
Sun Dec 25 02:27:08 EST 2016,0m7.356s
Sun Dec 25 02:34:09 EST 2016,0m7.403s
Sun Dec 25 02:46:08 EST 2016,0m7.409s
Sun Dec 25 02:58:09 EST 2016,0m7.444s
Sun Dec 25 03:04:08 EST 2016,0m7.345s
Sun Dec 25 03:12:08 EST 2016,0m7.163s
Sun Dec 25 03:27:09 EST 2016,0m7.483s
Sun Dec 25 03:34:08 EST 2016,0m7.396s
Sun Dec 25 03:46:09 EST 2016,0m7.541s
Sun Dec 25 03:58:08 EST 2016,0m7.265s
Sun Dec 25 04:04:09 EST 2016,0m7.358s
Sun Dec 25 04:12:08 EST 2016,0m7.299s
Sun Dec 25 04:27:09 EST 2016,0m7.412s
Sun Dec 25 04:34:08 EST 2016,0m7.412s
Sun Dec 25 04:46:09 EST 2016,0m7.483s
Sun Dec 25 04:58:08 EST 2016,0m7.378s
Sun Dec 25 05:04:08 EST 2016,0m7.475s
Sun Dec 25 05:12:08 EST 2016,0m7.429s
Sun Dec 25 05:27:13 EST 2016,0m11.508s
Sun Dec 25 05:34:08 EST 2016,0m7.292s
Sun Dec 25 05:46:08 EST 2016,0m7.280s
Sun Dec 25 05:58:09 EST 2016,0m7.535s
Sun Dec 25 06:04:12 EST 2016,0m10.722s
Sun Dec 25 06:12:08 EST 2016,0m7.287s
Sun Dec 25 06:27:08 EST 2016,0m7.256s
Sun Dec 25 06:34:09 EST 2016,0m7.368s
Sun Dec 25 06:46:08 EST 2016,0m7.426s
Sun Dec 25 06:58:09 EST 2016,0m7.308s
Sun Dec 25 07:04:08 EST 2016,0m7.353s
Sun Dec 25 07:12:09 EST 2016,0m7.504s
Sun Dec 25 07:27:08 EST 2016,0m7.384s
Sun Dec 25 07:34:08 EST 2016,0m7.307s
Sun Dec 25 07:46:09 EST 2016,0m7.281s
Sun Dec 25 07:58:08 EST 2016,0m7.104s
Sun Dec 25 08:04:08 EST 2016,0m7.327s
Sun Dec 25 08:12:08 EST 2016,0m7.219s
Sun Dec 25 08:27:09 EST 2016,0m7.265s
Sun Dec 25 08:34:11 EST 2016,0m9.804s
Sun Dec 25 08:46:08 EST 2016,0m7.527s
Sun Dec 25 08:58:09 EST 2016,0m7.434s
Sun Dec 25 09:04:08 EST 2016,0m7.435s
Sun Dec 25 09:12:09 EST 2016,0m7.474s
Sun Dec 25 09:27:08 EST 2016,0m7.461s
Sun Dec 25 09:34:08 EST 2016,0m7.186s
Sun Dec 25 09:46:08 EST 2016,0m7.177s
Sun Dec 25 09:58:08 EST 2016,0m7.245s
Sun Dec 25 10:04:08 EST 2016,0m7.372s
Sun Dec 25 10:12:08 EST 2016,0m7.279s
Sun Dec 25 10:27:08 EST 2016,0m7.303s
Sun Dec 25 10:34:09 EST 2016,0m7.392s
Sun Dec 25 10:46:08 EST 2016,0m7.541s
Sun Dec 25 10:58:09 EST 2016,0m7.328s
Sun Dec 25 11:04:08 EST 2016,0m7.232s
Sun Dec 25 11:12:08 EST 2016,0m7.347s
Sun Dec 25 11:27:09 EST 2016,0m7.561s
Sun Dec 25 11:34:08 EST 2016,0m7.254s
Sun Dec 25 11:46:09 EST 2016,0m7.399s
Sun Dec 25 11:58:12 EST 2016,0m10.897s
Sun Dec 25 12:04:08 EST 2016,0m7.447s
Sun Dec 25 12:12:08 EST 2016,0m7.141s
Sun Dec 25 12:27:16 EST 2016,0m14.341s
Sun Dec 25 12:34:15 EST 2016,0m14.397s
Sun Dec 25 12:46:11 EST 2016,0m9.643s
Sun Dec 25 12:58:09 EST 2016,0m7.907s
Sun Dec 25 13:04:15 EST 2016,0m14.221s
Sun Dec 25 13:12:10 EST 2016,0m9.105s
Sun Dec 25 13:27:17 EST 2016,0m15.958s
Sun Dec 25 13:34:18 EST 2016,0m16.989s
Sun Dec 25 13:46:09 EST 2016,0m8.121s
Sun Dec 25 13:58:22 EST 2016,0m20.783s
Sun Dec 25 14:04:09 EST 2016,0m8.119s
Sun Dec 25 14:12:11 EST 2016,0m9.323s
Sun Dec 25 14:27:08 EST 2016,0m7.423s
Sun Dec 25 14:34:09 EST 2016,0m7.376s
Sun Dec 25 14:46:08 EST 2016,0m7.273s
Sun Dec 25 14:58:23 EST 2016,0m21.668s
Sun Dec 25 15:04:21 EST 2016,0m20.564s
Sun Dec 25 15:12:32 EST 2016,0m30.137s
Sun Dec 25 15:27:23 EST 2016,0m22.876s
Sun Dec 25 15:34:36 EST 2016,0m34.881s
Sun Dec 25 15:46:20 EST 2016,0m18.837s
Sun Dec 25 15:58:14 EST 2016,0m12.230s
Sun Dec 25 16:04:17 EST 2016,0m16.821s
Sun Dec 25 16:12:09 EST 2016,0m7.455s
Sun Dec 25 16:27:08 EST 2016,0m7.243s
Sun Dec 25 16:34:09 EST 2016,0m7.359s
Sun Dec 25 16:46:15 EST 2016,0m14.351s
Sun Dec 25 16:58:14 EST 2016,0m12.699s
Sun Dec 25 17:04:08 EST 2016,0m7.655s
Sun Dec 25 17:12:08 EST 2016,0m7.287s
Sun Dec 25 17:27:08 EST 2016,0m7.366s
Sun Dec 25 17:34:09 EST 2016,0m7.291s
Sun Dec 25 17:46:08 EST 2016,0m7.401s
Sun Dec 25 17:58:08 EST 2016,0m7.231s
Sun Dec 25 18:04:09 EST 2016,0m7.395s
Sun Dec 25 18:12:08 EST 2016,0m7.404s
Sun Dec 25 18:27:09 EST 2016,0m7.389s
Sun Dec 25 18:34:08 EST 2016,0m7.295s
Sun Dec 25 18:46:08 EST 2016,0m7.409s
Sun Dec 25 18:58:09 EST 2016,0m7.297s
Sun Dec 25 19:04:08 EST 2016,0m7.349s
Sun Dec 25 19:12:08 EST 2016,0m7.210s
Sun Dec 25 19:27:09 EST 2016,0m7.367s
Sun Dec 25 19:34:08 EST 2016,0m7.237s
Sun Dec 25 19:46:08 EST 2016,0m7.269s
Sun Dec 25 19:58:09 EST 2016,0m7.397s
Sun Dec 25 20:04:08 EST 2016,0m7.295s
Sun Dec 25 20:12:08 EST 2016,0m7.300s
Sun Dec 25 20:27:09 EST 2016,0m7.478s
Sun Dec 25 20:34:08 EST 2016,0m7.428s
Sun Dec 25 20:46:09 EST 2016,0m7.466s
Sun Dec 25 20:58:08 EST 2016,0m7.219s
Sun Dec 25 21:04:09 EST 2016,0m7.417s
Sun Dec 25 21:12:08 EST 2016,0m7.407s
Sun Dec 25 21:27:08 EST 2016,0m7.336s
Sun Dec 25 21:34:09 EST 2016,0m7.176s
Sun Dec 25 21:46:08 EST 2016,0m7.226s
Sun Dec 25 21:58:08 EST 2016,0m7.168s
Sun Dec 25 22:04:08 EST 2016,0m7.182s
Sun Dec 25 22:12:09 EST 2016,0m7.283s
Sun Dec 25 22:27:08 EST 2016,0m7.313s
Sun Dec 25 22:34:08 EST 2016,0m7.321s
Sun Dec 25 22:46:09 EST 2016,0m7.441s
Sun Dec 25 22:58:08 EST 2016,0m7.299s
Sun Dec 25 23:04:08 EST 2016,0m7.297s
Sun Dec 25 23:12:09 EST 2016,0m7.219s
Sun Dec 25 23:27:08 EST 2016,0m7.241s
Sun Dec 25 23:34:08 EST 2016,0m7.220s
Sun Dec 25 23:46:08 EST 2016,0m7.203s
Sun Dec 25 23:58:09 EST 2016,0m7.142s
Mon Dec 26 00:04:08 EST 2016,0m7.275s
Mon Dec 26 00:12:08 EST 2016,0m7.200s
Mon Dec 26 00:27:08 EST 2016,0m7.186s
Mon Dec 26 00:34:09 EST 2016,0m7.262s
Mon Dec 26 00:46:08 EST 2016,0m7.315s
Mon Dec 26 00:58:08 EST 2016,0m7.396s
Mon Dec 26 01:04:09 EST 2016,0m7.092s
Mon Dec 26 01:12:08 EST 2016,0m7.149s
Mon Dec 26 01:27:10 EST 2016,0m9.407s
Mon Dec 26 01:34:15 EST 2016,0m13.710s
Mon Dec 26 01:46:08 EST 2016,0m7.213s
Mon Dec 26 01:58:09 EST 2016,0m7.313s
Mon Dec 26 02:04:08 EST 2016,0m7.244s
Mon Dec 26 02:12:08 EST 2016,0m7.289s
Mon Dec 26 02:27:09 EST 2016,0m7.299s
Mon Dec 26 02:34:08 EST 2016,0m7.233s
Mon Dec 26 02:46:08 EST 2016,0m7.218s
Mon Dec 26 02:58:08 EST 2016,0m7.215s
Mon Dec 26 03:04:08 EST 2016,0m7.149s
Mon Dec 26 03:12:08 EST 2016,0m7.344s
Mon Dec 26 03:27:08 EST 2016,0m7.184s
Mon Dec 26 03:34:08 EST 2016,0m7.117s
Mon Dec 26 03:46:08 EST 2016,0m7.075s
Mon Dec 26 03:58:08 EST 2016,0m7.086s
Mon Dec 26 04:04:09 EST 2016,0m7.053s
Mon Dec 26 04:12:08 EST 2016,0m7.066s
Mon Dec 26 04:27:08 EST 2016,0m7.171s
Mon Dec 26 04:34:08 EST 2016,0m7.056s
Mon Dec 26 04:46:08 EST 2016,0m7.188s
Mon Dec 26 04:58:08 EST 2016,0m7.292s
Mon Dec 26 05:04:09 EST 2016,0m7.132s
Mon Dec 26 05:12:08 EST 2016,0m7.133s
Mon Dec 26 05:27:08 EST 2016,0m7.189s
Mon Dec 26 05:34:08 EST 2016,0m7.315s
Mon Dec 26 05:46:09 EST 2016,0m7.067s
Mon Dec 26 05:58:08 EST 2016,0m7.228s
Mon Dec 26 06:04:08 EST 2016,0m7.134s
Mon Dec 26 06:12:08 EST 2016,0m7.259s
Mon Dec 26 06:27:09 EST 2016,0m7.230s
Mon Dec 26 06:34:08 EST 2016,0m7.261s
Mon Dec 26 06:46:08 EST 2016,0m7.234s
Mon Dec 26 06:58:08 EST 2016,0m7.301s
Mon Dec 26 07:04:09 EST 2016,0m7.235s
Mon Dec 26 07:12:08 EST 2016,0m7.229s
Mon Dec 26 07:27:08 EST 2016,0m7.315s
Mon Dec 26 07:34:09 EST 2016,0m7.302s
Mon Dec 26 07:46:08 EST 2016,0m7.424s
Mon Dec 26 07:58:08 EST 2016,0m7.208s
Mon Dec 26 08:04:08 EST 2016,0m7.113s
Mon Dec 26 08:12:08 EST 2016,0m7.048s
Mon Dec 26 08:27:08 EST 2016,0m7.201s
Mon Dec 26 08:34:08 EST 2016,0m7.065s
Mon Dec 26 08:46:08 EST 2016,0m7.201s
Mon Dec 26 08:58:08 EST 2016,0m7.151s
Mon Dec 26 09:04:09 EST 2016,0m7.205s
Mon Dec 26 09:12:08 EST 2016,0m7.134s
Mon Dec 26 09:27:08 EST 2016,0m7.309s
Mon Dec 26 09:34:08 EST 2016,0m7.163s
Mon Dec 26 09:46:10 EST 2016,0m8.781s
Mon Dec 26 09:58:08 EST 2016,0m7.032s
Mon Dec 26 10:04:08 EST 2016,0m7.144s
Mon Dec 26 10:12:09 EST 2016,0m7.197s
Mon Dec 26 10:27:08 EST 2016,0m7.230s
Mon Dec 26 10:34:08 EST 2016,0m7.260s
Mon Dec 26 10:46:08 EST 2016,0m7.189s
Mon Dec 26 10:58:09 EST 2016,0m7.345s
Mon Dec 26 11:04:08 EST 2016,0m7.402s
Mon Dec 26 11:12:09 EST 2016,0m7.226s
Mon Dec 26 11:27:08 EST 2016,0m7.282s
Mon Dec 26 11:34:10 EST 2016,0m8.882s
Mon Dec 26 11:46:09 EST 2016,0m7.745s
Mon Dec 26 11:58:15 EST 2016,0m14.872s
Mon Dec 26 12:04:09 EST 2016,0m7.739s
Mon Dec 26 12:12:09 EST 2016,0m7.572s
Mon Dec 26 12:27:08 EST 2016,0m7.489s
Mon Dec 26 12:34:09 EST 2016,0m7.324s
Mon Dec 26 12:46:08 EST 2016,0m7.429s
Mon Dec 26 12:58:09 EST 2016,0m7.454s
Mon Dec 26 13:04:08 EST 2016,0m7.286s
Mon Dec 26 13:12:08 EST 2016,0m7.282s
Mon Dec 26 13:27:09 EST 2016,0m7.272s
Mon Dec 26 13:34:08 EST 2016,0m7.439s
Mon Dec 26 13:46:08 EST 2016,0m7.357s
Mon Dec 26 13:58:09 EST 2016,0m7.504s
Mon Dec 26 14:04:08 EST 2016,0m7.449s
Mon Dec 26 14:12:08 EST 2016,0m7.290s
Mon Dec 26 14:27:08 EST 2016,0m7.392s
Mon Dec 26 14:34:07 EST 2016,0m5.898s
Mon Dec 26 14:46:09 EST 2016,0m7.531s
Mon Dec 26 14:58:08 EST 2016,0m7.423s
Mon Dec 26 15:04:08 EST 2016,0m7.157s
Mon Dec 26 15:12:09 EST 2016,0m7.169s
Mon Dec 26 15:27:08 EST 2016,0m7.316s
Mon Dec 26 15:34:08 EST 2016,0m7.386s
Mon Dec 26 15:46:09 EST 2016,0m7.219s
Mon Dec 26 15:58:09 EST 2016,0m8.640s
Mon Dec 26 16:04:09 EST 2016,0m7.248s
Mon Dec 26 16:12:08 EST 2016,0m7.229s
Mon Dec 26 16:27:08 EST 2016,0m7.460s
Mon Dec 26 16:34:09 EST 2016,0m7.529s
Mon Dec 26 16:46:08 EST 2016,0m7.328s
Mon Dec 26 16:58:09 EST 2016,0m7.360s
Mon Dec 26 17:04:08 EST 2016,0m7.450s
Mon Dec 26 17:12:09 EST 2016,0m7.294s
Mon Dec 26 17:27:08 EST 2016,0m7.375s
Mon Dec 26 17:34:09 EST 2016,0m7.627s
Mon Dec 26 17:46:08 EST 2016,0m7.516s
Mon Dec 26 17:58:08 EST 2016,0m7.351s
Mon Dec 26 18:04:09 EST 2016,0m7.382s
Mon Dec 26 18:12:08 EST 2016,0m7.294s
Mon Dec 26 18:27:09 EST 2016,0m7.341s
Mon Dec 26 18:34:12 EST 2016,0m11.360s
Mon Dec 26 18:46:08 EST 2016,0m7.419s
Mon Dec 26 18:58:09 EST 2016,0m7.465s
Mon Dec 26 19:04:08 EST 2016,0m7.305s
Mon Dec 26 19:12:09 EST 2016,0m8.049s
Mon Dec 26 19:27:09 EST 2016,0m7.514s
Mon Dec 26 19:34:09 EST 2016,0m7.684s
Mon Dec 26 19:46:08 EST 2016,0m7.450s
Mon Dec 26 19:58:09 EST 2016,0m7.452s
Mon Dec 26 20:04:10 EST 2016,0m9.737s
Mon Dec 26 20:12:09 EST 2016,0m7.889s
Mon Dec 26 20:27:10 EST 2016,0m8.390s
Mon Dec 26 20:34:13 EST 2016,0m12.005s
Mon Dec 26 20:46:08 EST 2016,0m7.329s
Mon Dec 26 20:58:09 EST 2016,0m7.353s
Mon Dec 26 21:04:08 EST 2016,0m7.499s
Mon Dec 26 21:12:09 EST 2016,0m7.883s
Mon Dec 26 21:27:09 EST 2016,0m7.640s
Mon Dec 26 21:34:08 EST 2016,0m7.753s
Mon Dec 26 21:46:12 EST 2016,0m10.025s
Mon Dec 26 21:58:09 EST 2016,0m8.398s
Mon Dec 26 22:04:09 EST 2016,0m8.001s
Mon Dec 26 22:12:09 EST 2016,0m7.723s
Mon Dec 26 22:27:13 EST 2016,0m12.237s
Mon Dec 26 22:34:08 EST 2016,0m7.383s
Mon Dec 26 22:46:09 EST 2016,0m7.406s
Mon Dec 26 22:58:08 EST 2016,0m7.395s
Mon Dec 26 23:04:09 EST 2016,0m7.491s
Mon Dec 26 23:12:08 EST 2016,0m7.435s
Mon Dec 26 23:27:09 EST 2016,0m7.426s
Mon Dec 26 23:34:08 EST 2016,0m7.320s
Mon Dec 26 23:46:08 EST 2016,0m7.288s
Mon Dec 26 23:58:09 EST 2016,0m7.503s
Tue Dec 27 00:04:08 EST 2016,0m7.495s
Tue Dec 27 00:12:08 EST 2016,0m7.402s
Tue Dec 27 00:27:09 EST 2016,0m7.522s
Tue Dec 27 00:34:09 EST 2016,0m7.370s
Tue Dec 27 00:46:08 EST 2016,0m7.455s
Tue Dec 27 00:58:09 EST 2016,0m7.490s
Tue Dec 27 01:04:08 EST 2016,0m7.338s
Tue Dec 27 01:12:09 EST 2016,0m7.406s
Tue Dec 27 01:27:09 EST 2016,0m8.443s
Tue Dec 27 01:34:08 EST 2016,0m7.197s
Tue Dec 27 01:46:09 EST 2016,0m7.305s
Tue Dec 27 01:58:08 EST 2016,0m7.433s
Tue Dec 27 02:04:09 EST 2016,0m7.306s
Tue Dec 27 02:12:08 EST 2016,0m7.311s
Tue Dec 27 02:27:08 EST 2016,0m7.228s
Tue Dec 27 02:34:08 EST 2016,0m7.221s
Tue Dec 27 02:46:09 EST 2016,0m7.208s
Tue Dec 27 02:58:08 EST 2016,0m7.387s
Tue Dec 27 03:04:08 EST 2016,0m7.261s
Tue Dec 27 03:12:09 EST 2016,0m7.335s
Tue Dec 27 03:27:08 EST 2016,0m7.449s
Tue Dec 27 03:34:09 EST 2016,0m7.352s
Tue Dec 27 03:46:08 EST 2016,0m7.238s
Tue Dec 27 03:58:08 EST 2016,0m7.346s
Tue Dec 27 04:04:09 EST 2016,0m7.300s
Tue Dec 27 04:12:08 EST 2016,0m7.265s
Tue Dec 27 04:27:08 EST 2016,0m7.196s
Tue Dec 27 04:34:08 EST 2016,0m7.204s
Tue Dec 27 04:46:09 EST 2016,0m7.201s
Tue Dec 27 04:58:08 EST 2016,0m7.434s
Tue Dec 27 05:04:09 EST 2016,0m7.534s
Tue Dec 27 05:12:08 EST 2016,0m7.303s
Tue Dec 27 05:27:08 EST 2016,0m7.305s
Tue Dec 27 05:34:09 EST 2016,0m7.245s
Tue Dec 27 05:46:08 EST 2016,0m7.108s
Tue Dec 27 05:58:08 EST 2016,0m7.360s
Tue Dec 27 06:04:08 EST 2016,0m7.256s
Tue Dec 27 06:12:08 EST 2016,0m7.382s
Tue Dec 27 06:27:08 EST 2016,0m7.158s
Tue Dec 27 06:34:09 EST 2016,0m7.416s
Tue Dec 27 06:46:08 EST 2016,0m7.103s
Tue Dec 27 06:58:08 EST 2016,0m7.366s
Tue Dec 27 07:04:08 EST 2016,0m7.370s
Tue Dec 27 07:12:08 EST 2016,0m7.304s
Tue Dec 27 07:27:08 EST 2016,0m7.539s
Tue Dec 27 07:34:09 EST 2016,0m7.143s
Tue Dec 27 07:46:08 EST 2016,0m7.139s
Tue Dec 27 07:58:08 EST 2016,0m7.155s
Tue Dec 27 08:04:08 EST 2016,0m7.351s
Tue Dec 27 08:12:09 EST 2016,0m7.222s
Tue Dec 27 08:27:08 EST 2016,0m7.291s
Tue Dec 27 08:34:08 EST 2016,0m7.137s
Tue Dec 27 08:46:08 EST 2016,0m7.251s
Tue Dec 27 08:58:09 EST 2016,0m7.221s
Tue Dec 27 09:04:08 EST 2016,0m7.348s
Tue Dec 27 09:12:08 EST 2016,0m7.275s
Tue Dec 27 09:27:09 EST 2016,0m7.497s
Tue Dec 27 09:34:08 EST 2016,0m7.455s
Tue Dec 27 09:46:09 EST 2016,0m7.482s
Tue Dec 27 09:58:08 EST 2016,0m7.262s
Tue Dec 27 10:04:09 EST 2016,0m7.321s
Tue Dec 27 10:12:45 EST 2016,0m44.202s
Tue Dec 27 10:27:08 EST 2016,0m7.452s
Tue Dec 27 10:34:09 EST 2016,0m7.341s
Tue Dec 27 10:46:08 EST 2016,0m7.493s
Tue Dec 27 10:58:09 EST 2016,0m7.559s
Tue Dec 27 11:04:08 EST 2016,0m7.528s
Tue Dec 27 11:12:08 EST 2016,0m7.485s
Tue Dec 27 11:27:09 EST 2016,0m7.629s
Tue Dec 27 11:34:08 EST 2016,0m7.333s
Tue Dec 27 11:46:09 EST 2016,0m7.602s
Tue Dec 27 11:58:08 EST 2016,0m7.511s
Tue Dec 27 12:04:09 EST 2016,0m7.724s
Tue Dec 27 12:12:09 EST 2016,0m7.484s
Tue Dec 27 12:27:08 EST 2016,0m7.823s
Tue Dec 27 12:34:09 EST 2016,0m7.494s
Tue Dec 27 12:46:08 EST 2016,0m7.476s
Tue Dec 27 12:58:09 EST 2016,0m7.228s
Tue Dec 27 13:04:08 EST 2016,0m7.389s
Tue Dec 27 13:12:09 EST 2016,0m7.324s
Tue Dec 27 13:27:08 EST 2016,0m7.485s
Tue Dec 27 13:34:31 EST 2016,0m29.951s
Tue Dec 27 13:46:08 EST 2016,0m7.298s
Tue Dec 27 13:58:09 EST 2016,0m7.305s
Tue Dec 27 14:04:08 EST 2016,0m7.214s
Tue Dec 27 14:12:12 EST 2016,0m11.006s
Tue Dec 27 14:27:09 EST 2016,0m7.852s
Tue Dec 27 14:34:09 EST 2016,0m7.855s
Tue Dec 27 14:46:09 EST 2016,0m7.921s
Tue Dec 27 14:58:21 EST 2016,0m20.600s
Tue Dec 27 15:04:09 EST 2016,0m7.715s
Tue Dec 27 15:12:17 EST 2016,0m15.527s
Tue Dec 27 15:27:11 EST 2016,0m9.968s
Tue Dec 27 15:34:17 EST 2016,0m16.109s
Tue Dec 27 15:46:09 EST 2016,0m7.405s
Tue Dec 27 15:58:17 EST 2016,0m16.292s
Tue Dec 27 16:04:08 EST 2016,0m7.546s
Tue Dec 27 16:12:08 EST 2016,0m7.447s
Tue Dec 27 16:27:09 EST 2016,0m7.576s
Tue Dec 27 16:34:08 EST 2016,0m7.444s
Tue Dec 27 16:46:08 EST 2016,0m7.283s
Tue Dec 27 16:58:09 EST 2016,0m7.161s
Tue Dec 27 17:04:08 EST 2016,0m7.623s
Tue Dec 27 17:12:09 EST 2016,0m7.314s
Tue Dec 27 17:27:08 EST 2016,0m7.507s
Tue Dec 27 17:34:09 EST 2016,0m7.410s
Tue Dec 27 17:46:08 EST 2016,0m7.321s
Tue Dec 27 17:58:08 EST 2016,0m7.395s
Tue Dec 27 18:04:09 EST 2016,0m7.319s
Tue Dec 27 18:12:09 EST 2016,0m7.788s
Tue Dec 27 18:27:08 EST 2016,0m7.377s
