time,total
Sun Apr 2 10:58:01 EDT 2017,0m0.095s
Sun Apr 2 11:04:01 EDT 2017,0m0.062s
Sun Apr 2 11:12:01 EDT 2017,0m0.069s
Sun Apr 2 11:27:01 EDT 2017,0m0.073s
Sun Apr 2 11:34:01 EDT 2017,0m0.072s
Sun Apr 2 11:46:01 EDT 2017,0m0.051s
Sun Apr 2 11:58:01 EDT 2017,0m0.062s
Sun Apr 2 12:04:01 EDT 2017,0m0.077s
Sun Apr 2 12:12:01 EDT 2017,0m0.071s
Sun Apr 2 12:27:01 EDT 2017,0m0.051s
Sun Apr 2 12:34:01 EDT 2017,0m0.059s
Sun Apr 2 12:46:01 EDT 2017,0m0.074s
Sun Apr 2 12:58:01 EDT 2017,0m0.047s
Sun Apr 2 13:04:01 EDT 2017,0m0.060s
Sun Apr 2 13:12:01 EDT 2017,0m0.069s
Sun Apr 2 13:27:02 EDT 2017,0m0.258s
Sun Apr 2 13:34:01 EDT 2017,0m0.060s
Sun Apr 2 13:46:01 EDT 2017,0m0.063s
Sun Apr 2 13:58:01 EDT 2017,0m0.102s
Sun Apr 2 14:04:01 EDT 2017,0m0.110s
Sun Apr 2 14:12:01 EDT 2017,0m0.070s
Sun Apr 2 14:27:01 EDT 2017,0m0.070s
Sun Apr 2 14:34:01 EDT 2017,0m0.065s
Sun Apr 2 14:46:01 EDT 2017,0m0.058s
Sun Apr 2 14:58:01 EDT 2017,0m0.062s
Sun Apr 2 15:04:01 EDT 2017,0m0.072s
Sun Apr 2 15:12:01 EDT 2017,0m0.053s
Sun Apr 2 15:27:01 EDT 2017,0m0.066s
Sun Apr 2 15:34:01 EDT 2017,0m0.055s
Sun Apr 2 15:46:02 EDT 2017,0m0.050s
Sun Apr 2 15:58:01 EDT 2017,0m0.039s
Sun Apr 2 16:04:01 EDT 2017,0m0.053s
Sun Apr 2 16:12:01 EDT 2017,0m0.048s
Sun Apr 2 16:27:01 EDT 2017,0m0.077s
Sun Apr 2 16:34:01 EDT 2017,0m0.072s
Sun Apr 2 16:46:01 EDT 2017,0m0.055s
Sun Apr 2 16:58:02 EDT 2017,0m0.045s
Sun Apr 2 17:04:01 EDT 2017,0m0.059s
Sun Apr 2 17:12:01 EDT 2017,0m0.061s
Sun Apr 2 17:27:01 EDT 2017,0m0.056s
Sun Apr 2 17:34:01 EDT 2017,0m0.064s
Sun Apr 2 17:46:01 EDT 2017,0m0.048s
Sun Apr 2 17:58:01 EDT 2017,0m0.072s
Sun Apr 2 18:04:01 EDT 2017,0m0.055s
Sun Apr 2 18:12:02 EDT 2017,0m0.079s
Sun Apr 2 18:27:01 EDT 2017,0m0.058s
Sun Apr 2 18:34:02 EDT 2017,0m0.066s
Sun Apr 2 18:46:01 EDT 2017,0m0.067s
Sun Apr 2 18:58:01 EDT 2017,0m0.082s
Sun Apr 2 19:04:01 EDT 2017,0m0.063s
Sun Apr 2 19:12:01 EDT 2017,0m0.072s
Sun Apr 2 19:27:01 EDT 2017,0m0.098s
Sun Apr 2 19:34:01 EDT 2017,0m0.151s
Sun Apr 2 19:46:01 EDT 2017,0m0.075s
Sun Apr 2 19:58:02 EDT 2017,0m0.067s
Sun Apr 2 20:04:01 EDT 2017,0m0.116s
Sun Apr 2 20:12:01 EDT 2017,0m0.054s
Sun Apr 2 20:27:01 EDT 2017,0m0.061s
Sun Apr 2 20:34:01 EDT 2017,0m0.071s
Sun Apr 2 20:46:01 EDT 2017,0m0.068s
Sun Apr 2 20:58:01 EDT 2017,0m0.058s
Sun Apr 2 21:04:01 EDT 2017,0m0.137s
Sun Apr 2 21:12:01 EDT 2017,0m0.054s
Sun Apr 2 21:27:01 EDT 2017,0m0.072s
Sun Apr 2 21:34:01 EDT 2017,0m0.060s
Sun Apr 2 21:46:01 EDT 2017,0m0.073s
Sun Apr 2 21:58:02 EDT 2017,0m0.074s
Sun Apr 2 22:04:01 EDT 2017,0m0.069s
Sun Apr 2 22:12:01 EDT 2017,0m0.069s
Sun Apr 2 22:27:01 EDT 2017,0m0.057s
Sun Apr 2 22:34:02 EDT 2017,0m0.075s
Sun Apr 2 22:46:01 EDT 2017,0m0.056s
Sun Apr 2 22:58:01 EDT 2017,0m0.067s
Sun Apr 2 23:04:01 EDT 2017,0m0.074s
Sun Apr 2 23:12:01 EDT 2017,0m0.070s
Sun Apr 2 23:27:01 EDT 2017,0m0.063s
Sun Apr 2 23:34:01 EDT 2017,0m0.066s
Sun Apr 2 23:46:02 EDT 2017,0m0.051s
Sun Apr 2 23:58:01 EDT 2017,0m0.055s
Mon Apr 3 00:04:01 EDT 2017,0m0.091s
Mon Apr 3 00:12:01 EDT 2017,0m0.066s
Mon Apr 3 00:27:01 EDT 2017,0m0.056s
Mon Apr 3 00:34:01 EDT 2017,0m0.067s
Mon Apr 3 00:46:02 EDT 2017,0m0.049s
Mon Apr 3 00:58:01 EDT 2017,0m0.092s
Mon Apr 3 01:04:01 EDT 2017,0m0.067s
Mon Apr 3 01:12:01 EDT 2017,0m0.061s
Mon Apr 3 01:27:01 EDT 2017,0m0.063s
Mon Apr 3 01:34:01 EDT 2017,0m0.053s
Mon Apr 3 01:46:01 EDT 2017,0m0.060s
Mon Apr 3 01:58:01 EDT 2017,0m0.071s
Mon Apr 3 02:04:01 EDT 2017,0m0.077s
Mon Apr 3 02:12:01 EDT 2017,0m0.066s
Mon Apr 3 02:27:01 EDT 2017,0m0.056s
Mon Apr 3 02:34:01 EDT 2017,0m0.059s
Mon Apr 3 02:46:01 EDT 2017,0m0.058s
Mon Apr 3 02:58:01 EDT 2017,0m0.073s
Mon Apr 3 03:04:01 EDT 2017,0m0.069s
Mon Apr 3 03:12:01 EDT 2017,0m0.068s
Mon Apr 3 03:27:01 EDT 2017,0m0.071s
Mon Apr 3 03:34:01 EDT 2017,0m0.062s
Mon Apr 3 03:46:01 EDT 2017,0m0.062s
Mon Apr 3 03:58:01 EDT 2017,0m0.073s
Mon Apr 3 04:04:01 EDT 2017,0m0.056s
Mon Apr 3 04:12:01 EDT 2017,0m0.076s
Mon Apr 3 04:27:01 EDT 2017,0m0.066s
Mon Apr 3 04:34:01 EDT 2017,0m0.095s
Mon Apr 3 04:46:01 EDT 2017,0m0.057s
Mon Apr 3 04:58:01 EDT 2017,0m0.070s
Mon Apr 3 05:04:01 EDT 2017,0m0.072s
Mon Apr 3 05:12:01 EDT 2017,0m0.073s
Mon Apr 3 05:27:02 EDT 2017,0m0.065s
Mon Apr 3 05:34:02 EDT 2017,0m0.068s
Mon Apr 3 05:46:01 EDT 2017,0m0.056s
Mon Apr 3 05:58:01 EDT 2017,0m0.054s
Mon Apr 3 06:04:01 EDT 2017,0m0.056s
Mon Apr 3 06:12:01 EDT 2017,0m0.060s
Mon Apr 3 06:27:01 EDT 2017,0m0.063s
Mon Apr 3 06:34:01 EDT 2017,0m0.072s
Mon Apr 3 06:46:01 EDT 2017,0m0.060s
Mon Apr 3 06:58:01 EDT 2017,0m0.070s
Mon Apr 3 07:04:01 EDT 2017,0m0.054s
Mon Apr 3 07:12:01 EDT 2017,0m0.064s
Mon Apr 3 07:27:01 EDT 2017,0m0.068s
Mon Apr 3 07:34:02 EDT 2017,0m0.069s
Mon Apr 3 07:46:01 EDT 2017,0m0.063s
Mon Apr 3 07:58:01 EDT 2017,0m0.069s
Mon Apr 3 08:04:01 EDT 2017,0m0.068s
Mon Apr 3 08:12:01 EDT 2017,0m0.059s
Mon Apr 3 08:27:02 EDT 2017,0m0.062s
Mon Apr 3 08:34:01 EDT 2017,0m0.059s
Mon Apr 3 08:46:01 EDT 2017,0m0.071s
Mon Apr 3 08:58:01 EDT 2017,0m0.064s
Mon Apr 3 09:04:01 EDT 2017,0m0.054s
Mon Apr 3 09:12:01 EDT 2017,0m0.058s
Mon Apr 3 09:27:01 EDT 2017,0m0.054s
Mon Apr 3 09:34:01 EDT 2017,0m0.055s
Mon Apr 3 09:46:01 EDT 2017,0m0.056s
Mon Apr 3 09:58:01 EDT 2017,0m0.054s
Mon Apr 3 10:04:02 EDT 2017,0m0.066s
Mon Apr 3 10:12:02 EDT 2017,0m0.051s
Mon Apr 3 10:27:01 EDT 2017,0m0.054s
Mon Apr 3 10:34:01 EDT 2017,0m0.064s
Mon Apr 3 10:46:01 EDT 2017,0m0.058s
Mon Apr 3 10:58:01 EDT 2017,0m0.075s
Mon Apr 3 11:04:01 EDT 2017,0m0.067s
Mon Apr 3 11:12:01 EDT 2017,0m0.067s
Mon Apr 3 11:27:01 EDT 2017,0m0.058s
Mon Apr 3 11:34:01 EDT 2017,0m0.064s
Mon Apr 3 11:46:01 EDT 2017,0m0.057s
Mon Apr 3 11:58:01 EDT 2017,0m0.061s
Mon Apr 3 12:04:01 EDT 2017,0m0.063s
Mon Apr 3 12:12:01 EDT 2017,0m0.075s
Mon Apr 3 12:27:01 EDT 2017,0m0.073s
Mon Apr 3 12:34:02 EDT 2017,0m0.059s
Mon Apr 3 12:46:01 EDT 2017,0m0.067s
Mon Apr 3 12:58:01 EDT 2017,0m0.064s
Mon Apr 3 13:04:01 EDT 2017,0m0.066s
Mon Apr 3 13:12:01 EDT 2017,0m0.074s
Mon Apr 3 13:27:01 EDT 2017,0m0.062s
Mon Apr 3 13:34:01 EDT 2017,0m0.048s
Mon Apr 3 13:46:01 EDT 2017,0m0.083s
Mon Apr 3 13:58:01 EDT 2017,0m0.071s
Mon Apr 3 14:04:01 EDT 2017,0m0.082s
Mon Apr 3 14:12:01 EDT 2017,0m0.065s
Mon Apr 3 14:27:01 EDT 2017,0m0.061s
Mon Apr 3 14:34:01 EDT 2017,0m0.067s
Mon Apr 3 14:46:01 EDT 2017,0m0.060s
Mon Apr 3 14:58:01 EDT 2017,0m0.068s
Mon Apr 3 15:04:01 EDT 2017,0m0.064s
Mon Apr 3 15:12:01 EDT 2017,0m0.055s
Mon Apr 3 15:27:01 EDT 2017,0m0.058s
Mon Apr 3 15:34:01 EDT 2017,0m0.055s
Mon Apr 3 15:46:01 EDT 2017,0m0.062s
Mon Apr 3 15:58:01 EDT 2017,0m0.063s
Mon Apr 3 16:04:01 EDT 2017,0m0.055s
Mon Apr 3 16:12:01 EDT 2017,0m0.061s
Mon Apr 3 16:27:01 EDT 2017,0m0.060s
Mon Apr 3 16:34:02 EDT 2017,0m0.057s
Mon Apr 3 16:46:01 EDT 2017,0m0.063s
Mon Apr 3 16:58:01 EDT 2017,0m0.069s
Mon Apr 3 17:04:02 EDT 2017,0m0.142s
Mon Apr 3 17:12:01 EDT 2017,0m0.067s
Mon Apr 3 17:27:01 EDT 2017,0m0.066s
Mon Apr 3 17:34:01 EDT 2017,0m0.074s
Mon Apr 3 17:46:01 EDT 2017,0m0.074s
Mon Apr 3 17:58:01 EDT 2017,0m0.067s
Mon Apr 3 18:04:01 EDT 2017,0m0.054s
Mon Apr 3 18:12:01 EDT 2017,0m0.066s
Mon Apr 3 18:27:01 EDT 2017,0m0.062s
Mon Apr 3 18:34:01 EDT 2017,0m0.057s
Mon Apr 3 18:46:01 EDT 2017,0m0.076s
Mon Apr 3 18:58:01 EDT 2017,0m0.072s
Mon Apr 3 19:04:01 EDT 2017,0m0.106s
Mon Apr 3 19:12:01 EDT 2017,0m0.065s
Mon Apr 3 19:27:01 EDT 2017,0m0.064s
Mon Apr 3 19:34:01 EDT 2017,0m0.068s
Mon Apr 3 19:46:01 EDT 2017,0m0.067s
Mon Apr 3 19:58:01 EDT 2017,0m0.055s
Mon Apr 3 20:04:01 EDT 2017,0m0.076s
Mon Apr 3 20:12:01 EDT 2017,0m0.090s
Mon Apr 3 20:27:01 EDT 2017,0m0.070s
Mon Apr 3 20:34:01 EDT 2017,0m0.070s
Mon Apr 3 20:46:01 EDT 2017,0m0.080s
Mon Apr 3 20:58:01 EDT 2017,0m0.064s
Mon Apr 3 21:04:01 EDT 2017,0m0.070s
Mon Apr 3 21:12:01 EDT 2017,0m0.066s
Mon Apr 3 21:27:01 EDT 2017,0m0.068s
Mon Apr 3 21:34:01 EDT 2017,0m0.052s
Mon Apr 3 21:46:01 EDT 2017,0m0.071s
Mon Apr 3 21:58:01 EDT 2017,0m0.064s
Mon Apr 3 22:04:02 EDT 2017,0m0.062s
Mon Apr 3 22:12:01 EDT 2017,0m0.079s
Mon Apr 3 22:27:01 EDT 2017,0m0.062s
Mon Apr 3 22:34:01 EDT 2017,0m0.052s
Mon Apr 3 22:46:01 EDT 2017,0m0.061s
Mon Apr 3 22:58:01 EDT 2017,0m0.065s
Mon Apr 3 23:04:01 EDT 2017,0m0.060s
Mon Apr 3 23:12:01 EDT 2017,0m0.063s
Mon Apr 3 23:27:01 EDT 2017,0m0.064s
Mon Apr 3 23:34:01 EDT 2017,0m0.074s
Mon Apr 3 23:46:01 EDT 2017,0m0.071s
Mon Apr 3 23:58:01 EDT 2017,0m0.119s
Tue Apr 4 00:04:01 EDT 2017,0m0.074s
Tue Apr 4 00:12:01 EDT 2017,0m0.059s
Tue Apr 4 00:27:01 EDT 2017,0m0.076s
Tue Apr 4 00:34:01 EDT 2017,0m0.064s
Tue Apr 4 00:46:01 EDT 2017,0m0.063s
Tue Apr 4 00:58:02 EDT 2017,0m0.058s
Tue Apr 4 01:04:01 EDT 2017,0m0.068s
Tue Apr 4 01:12:01 EDT 2017,0m0.055s
Tue Apr 4 01:27:02 EDT 2017,0m0.075s
Tue Apr 4 01:34:01 EDT 2017,0m0.060s
Tue Apr 4 01:46:01 EDT 2017,0m0.056s
Tue Apr 4 01:58:01 EDT 2017,0m0.074s
Tue Apr 4 02:04:01 EDT 2017,0m0.056s
Tue Apr 4 02:12:01 EDT 2017,0m0.066s
Tue Apr 4 02:27:01 EDT 2017,0m0.071s
Tue Apr 4 02:34:01 EDT 2017,0m0.086s
Tue Apr 4 02:46:01 EDT 2017,0m0.049s
Tue Apr 4 02:58:01 EDT 2017,0m0.053s
Tue Apr 4 03:04:02 EDT 2017,0m0.068s
Tue Apr 4 03:12:02 EDT 2017,0m0.073s
Tue Apr 4 03:27:01 EDT 2017,0m0.068s
Tue Apr 4 03:34:01 EDT 2017,0m0.076s
Tue Apr 4 03:46:01 EDT 2017,0m0.036s
Tue Apr 4 03:58:01 EDT 2017,0m0.058s
Tue Apr 4 04:04:01 EDT 2017,0m0.055s
Tue Apr 4 04:12:01 EDT 2017,0m0.074s
Tue Apr 4 04:27:02 EDT 2017,0m0.065s
Tue Apr 4 04:34:01 EDT 2017,0m0.056s
Tue Apr 4 04:46:01 EDT 2017,0m0.066s
Tue Apr 4 04:58:01 EDT 2017,0m0.072s
Tue Apr 4 05:04:01 EDT 2017,0m0.064s
Tue Apr 4 05:12:01 EDT 2017,0m0.065s
Tue Apr 4 05:27:01 EDT 2017,0m0.068s
Tue Apr 4 05:34:01 EDT 2017,0m0.062s
Tue Apr 4 05:46:01 EDT 2017,0m0.060s
Tue Apr 4 05:58:01 EDT 2017,0m0.061s
Tue Apr 4 06:04:01 EDT 2017,0m0.052s
Tue Apr 4 06:12:01 EDT 2017,0m0.067s
Tue Apr 4 06:27:01 EDT 2017,0m0.063s
Tue Apr 4 06:34:01 EDT 2017,0m0.071s
Tue Apr 4 06:46:01 EDT 2017,0m0.069s
Tue Apr 4 06:58:01 EDT 2017,0m0.066s
Tue Apr 4 07:04:01 EDT 2017,0m0.071s
Tue Apr 4 07:12:01 EDT 2017,0m0.071s
Tue Apr 4 07:27:01 EDT 2017,0m0.056s
Tue Apr 4 07:34:01 EDT 2017,0m0.061s
Tue Apr 4 07:46:01 EDT 2017,0m0.070s
Tue Apr 4 07:58:01 EDT 2017,0m0.059s
Tue Apr 4 08:04:01 EDT 2017,0m0.065s
Tue Apr 4 08:12:01 EDT 2017,0m0.071s
Tue Apr 4 08:27:01 EDT 2017,0m0.062s
Tue Apr 4 08:34:01 EDT 2017,0m0.060s
Tue Apr 4 08:46:01 EDT 2017,0m0.066s
Tue Apr 4 08:58:01 EDT 2017,0m0.071s
Tue Apr 4 09:04:01 EDT 2017,0m0.060s
Tue Apr 4 09:12:01 EDT 2017,0m0.056s
Tue Apr 4 09:27:01 EDT 2017,0m0.055s
Tue Apr 4 09:34:01 EDT 2017,0m0.067s
Tue Apr 4 09:46:01 EDT 2017,0m0.064s
Tue Apr 4 09:58:01 EDT 2017,0m0.077s
Tue Apr 4 10:04:01 EDT 2017,0m0.059s
Tue Apr 4 10:12:01 EDT 2017,0m0.072s
Tue Apr 4 10:27:01 EDT 2017,0m0.055s
Tue Apr 4 10:34:01 EDT 2017,0m0.054s
Tue Apr 4 10:46:01 EDT 2017,0m0.065s
Tue Apr 4 10:58:01 EDT 2017,0m0.063s
Tue Apr 4 11:04:02 EDT 2017,0m0.062s
Tue Apr 4 11:12:02 EDT 2017,0m0.054s
Tue Apr 4 11:27:01 EDT 2017,0m0.073s
Tue Apr 4 11:34:01 EDT 2017,0m0.057s
Tue Apr 4 11:46:01 EDT 2017,0m0.070s
Tue Apr 4 11:58:01 EDT 2017,0m0.077s
Tue Apr 4 12:04:01 EDT 2017,0m0.055s
Tue Apr 4 12:12:01 EDT 2017,0m0.062s
Tue Apr 4 12:27:01 EDT 2017,0m0.061s
Tue Apr 4 12:34:01 EDT 2017,0m0.067s
Tue Apr 4 12:46:01 EDT 2017,0m0.064s
Tue Apr 4 12:58:01 EDT 2017,0m0.089s
Tue Apr 4 13:04:01 EDT 2017,0m0.055s
Tue Apr 4 13:12:01 EDT 2017,0m0.068s
Tue Apr 4 13:27:01 EDT 2017,0m0.062s
Tue Apr 4 13:34:01 EDT 2017,0m0.065s
Tue Apr 4 13:46:01 EDT 2017,0m0.076s
Tue Apr 4 13:58:01 EDT 2017,0m0.062s
Tue Apr 4 14:04:02 EDT 2017,0m0.051s
Tue Apr 4 14:12:02 EDT 2017,0m0.060s
Tue Apr 4 14:27:01 EDT 2017,0m0.074s
Tue Apr 4 14:34:01 EDT 2017,0m0.071s
Tue Apr 4 14:46:01 EDT 2017,0m0.053s
Tue Apr 4 14:58:01 EDT 2017,0m0.052s
Tue Apr 4 15:04:01 EDT 2017,0m0.063s
Tue Apr 4 15:12:01 EDT 2017,0m0.067s
Tue Apr 4 15:27:01 EDT 2017,0m0.083s
Tue Apr 4 15:34:02 EDT 2017,0m0.077s
Tue Apr 4 15:46:01 EDT 2017,0m0.069s
Tue Apr 4 15:58:01 EDT 2017,0m0.056s
Tue Apr 4 16:04:01 EDT 2017,0m0.060s
Tue Apr 4 16:12:01 EDT 2017,0m0.066s
Tue Apr 4 16:27:01 EDT 2017,0m0.069s
Tue Apr 4 16:34:01 EDT 2017,0m0.062s
Tue Apr 4 16:46:01 EDT 2017,0m0.066s
Tue Apr 4 16:58:01 EDT 2017,0m0.064s
Tue Apr 4 17:04:01 EDT 2017,0m0.075s
Tue Apr 4 17:12:01 EDT 2017,0m0.064s
Tue Apr 4 17:27:01 EDT 2017,0m0.056s
Tue Apr 4 17:34:01 EDT 2017,0m0.072s
Tue Apr 4 17:46:01 EDT 2017,0m0.058s
Tue Apr 4 17:58:01 EDT 2017,0m0.060s
Tue Apr 4 18:04:01 EDT 2017,0m0.068s
Tue Apr 4 18:12:01 EDT 2017,0m0.062s
Tue Apr 4 18:27:01 EDT 2017,0m0.055s
Tue Apr 4 18:34:01 EDT 2017,0m0.127s
Tue Apr 4 18:46:01 EDT 2017,0m0.056s
Tue Apr 4 18:58:02 EDT 2017,0m0.070s
Tue Apr 4 19:04:01 EDT 2017,0m0.070s
Tue Apr 4 19:12:01 EDT 2017,0m0.062s
Tue Apr 4 19:27:01 EDT 2017,0m0.060s
Tue Apr 4 19:34:01 EDT 2017,0m0.059s
Tue Apr 4 19:46:01 EDT 2017,0m0.074s
Tue Apr 4 19:58:01 EDT 2017,0m0.071s
Tue Apr 4 20:04:01 EDT 2017,0m0.073s
Tue Apr 4 20:12:01 EDT 2017,0m0.063s
Tue Apr 4 20:27:01 EDT 2017,0m0.057s
Tue Apr 4 20:34:01 EDT 2017,0m0.067s
Tue Apr 4 20:46:01 EDT 2017,0m0.071s
Tue Apr 4 20:58:01 EDT 2017,0m0.068s
Tue Apr 4 21:04:01 EDT 2017,0m0.058s
Tue Apr 4 21:12:01 EDT 2017,0m0.058s
Tue Apr 4 21:27:01 EDT 2017,0m0.070s
Tue Apr 4 21:34:01 EDT 2017,0m0.080s
Tue Apr 4 21:46:01 EDT 2017,0m0.065s
Tue Apr 4 21:58:01 EDT 2017,0m0.067s
Tue Apr 4 22:04:01 EDT 2017,0m0.083s
Tue Apr 4 22:12:01 EDT 2017,0m0.057s
Tue Apr 4 22:27:01 EDT 2017,0m0.069s
Tue Apr 4 22:34:01 EDT 2017,0m0.079s
Tue Apr 4 22:46:02 EDT 2017,0m0.056s
Tue Apr 4 22:58:02 EDT 2017,0m0.063s
Tue Apr 4 23:04:01 EDT 2017,0m0.056s
Tue Apr 4 23:12:01 EDT 2017,0m0.057s
Tue Apr 4 23:27:01 EDT 2017,0m0.054s
Tue Apr 4 23:34:01 EDT 2017,0m0.073s
Tue Apr 4 23:46:01 EDT 2017,0m0.058s
Tue Apr 4 23:58:01 EDT 2017,0m0.074s
Wed Apr 5 00:04:01 EDT 2017,0m0.075s
Wed Apr 5 00:12:02 EDT 2017,0m0.056s
Wed Apr 5 00:27:01 EDT 2017,0m0.065s
Wed Apr 5 00:34:01 EDT 2017,0m0.073s
Wed Apr 5 00:46:01 EDT 2017,0m0.075s
Wed Apr 5 00:58:02 EDT 2017,0m0.058s
Wed Apr 5 01:04:01 EDT 2017,0m0.061s
Wed Apr 5 01:12:01 EDT 2017,0m0.053s
Wed Apr 5 01:27:01 EDT 2017,0m0.057s
Wed Apr 5 01:34:01 EDT 2017,0m0.064s
Wed Apr 5 01:46:02 EDT 2017,0m0.063s
Wed Apr 5 01:58:01 EDT 2017,0m0.068s
Wed Apr 5 02:04:01 EDT 2017,0m0.060s
Wed Apr 5 02:12:01 EDT 2017,0m0.062s
Wed Apr 5 02:27:01 EDT 2017,0m0.065s
Wed Apr 5 02:34:01 EDT 2017,0m0.073s
Wed Apr 5 02:46:01 EDT 2017,0m0.061s
Wed Apr 5 02:58:01 EDT 2017,0m0.065s
Wed Apr 5 03:04:01 EDT 2017,0m0.068s
Wed Apr 5 03:12:01 EDT 2017,0m0.060s
Wed Apr 5 03:27:01 EDT 2017,0m0.066s
Wed Apr 5 03:34:01 EDT 2017,0m0.074s
Wed Apr 5 03:46:01 EDT 2017,0m0.060s
Wed Apr 5 03:58:01 EDT 2017,0m0.107s
Wed Apr 5 04:04:01 EDT 2017,0m0.071s
Wed Apr 5 04:12:01 EDT 2017,0m0.070s
Wed Apr 5 04:27:01 EDT 2017,0m0.056s
Wed Apr 5 04:34:02 EDT 2017,0m0.067s
Wed Apr 5 04:46:01 EDT 2017,0m0.075s
Wed Apr 5 04:58:01 EDT 2017,0m0.072s
Wed Apr 5 05:04:01 EDT 2017,0m0.063s
Wed Apr 5 05:12:02 EDT 2017,0m0.057s
Wed Apr 5 05:27:01 EDT 2017,0m0.075s
Wed Apr 5 05:34:01 EDT 2017,0m0.067s
Wed Apr 5 05:46:01 EDT 2017,0m0.060s
Wed Apr 5 05:58:01 EDT 2017,0m0.054s
Wed Apr 5 06:04:01 EDT 2017,0m0.068s
Wed Apr 5 06:12:01 EDT 2017,0m0.056s
Wed Apr 5 06:27:01 EDT 2017,0m0.060s
Wed Apr 5 06:34:01 EDT 2017,0m0.068s
Wed Apr 5 06:46:01 EDT 2017,0m0.073s
Wed Apr 5 06:58:01 EDT 2017,0m0.066s
Wed Apr 5 07:04:01 EDT 2017,0m0.058s
Wed Apr 5 07:12:01 EDT 2017,0m0.117s
Wed Apr 5 07:27:01 EDT 2017,0m0.064s
Wed Apr 5 07:34:01 EDT 2017,0m0.061s
Wed Apr 5 07:46:01 EDT 2017,0m0.069s
Wed Apr 5 07:58:01 EDT 2017,0m0.068s
Wed Apr 5 08:04:01 EDT 2017,0m0.070s
Wed Apr 5 08:12:01 EDT 2017,0m0.058s
Wed Apr 5 08:27:01 EDT 2017,0m0.056s
Wed Apr 5 08:34:01 EDT 2017,0m0.053s
Wed Apr 5 08:46:01 EDT 2017,0m0.080s
Wed Apr 5 08:58:01 EDT 2017,0m0.063s
Wed Apr 5 09:04:01 EDT 2017,0m0.058s
Wed Apr 5 09:12:01 EDT 2017,0m0.048s
Wed Apr 5 09:27:01 EDT 2017,0m0.064s
Wed Apr 5 09:34:01 EDT 2017,0m0.065s
Wed Apr 5 09:46:01 EDT 2017,0m0.070s
Wed Apr 5 09:58:01 EDT 2017,0m0.055s
Wed Apr 5 10:04:01 EDT 2017,0m0.077s
Wed Apr 5 10:12:01 EDT 2017,0m0.073s
Wed Apr 5 10:27:01 EDT 2017,0m0.059s
Wed Apr 5 10:34:01 EDT 2017,0m0.054s
Wed Apr 5 10:46:01 EDT 2017,0m0.061s
Wed Apr 5 10:58:01 EDT 2017,0m0.076s
Wed Apr 5 11:04:02 EDT 2017,0m0.081s
Wed Apr 5 11:12:01 EDT 2017,0m0.060s
Wed Apr 5 11:27:01 EDT 2017,0m0.057s
Wed Apr 5 11:34:01 EDT 2017,0m0.071s
Wed Apr 5 11:46:01 EDT 2017,0m0.058s
Wed Apr 5 11:58:01 EDT 2017,0m0.117s
Wed Apr 5 12:04:01 EDT 2017,0m0.054s
Wed Apr 5 12:12:01 EDT 2017,0m0.064s
Wed Apr 5 12:27:01 EDT 2017,0m0.074s
Wed Apr 5 12:34:01 EDT 2017,0m0.087s
Wed Apr 5 12:46:01 EDT 2017,0m0.087s
Wed Apr 5 12:58:01 EDT 2017,0m0.063s
Wed Apr 5 13:04:01 EDT 2017,0m0.066s
Wed Apr 5 13:12:01 EDT 2017,0m0.063s
Wed Apr 5 13:27:01 EDT 2017,0m0.060s
Wed Apr 5 13:34:01 EDT 2017,0m0.066s
Wed Apr 5 13:46:01 EDT 2017,0m0.064s
Wed Apr 5 13:58:01 EDT 2017,0m0.068s
Wed Apr 5 14:04:01 EDT 2017,0m0.061s
Wed Apr 5 14:12:01 EDT 2017,0m0.059s
Wed Apr 5 14:27:01 EDT 2017,0m0.067s
Wed Apr 5 14:34:01 EDT 2017,0m0.073s
Wed Apr 5 14:46:01 EDT 2017,0m0.063s
Wed Apr 5 14:58:01 EDT 2017,0m0.059s
Wed Apr 5 15:04:01 EDT 2017,0m0.077s
Wed Apr 5 15:12:01 EDT 2017,0m0.092s
Wed Apr 5 15:27:01 EDT 2017,0m0.057s
Wed Apr 5 15:34:01 EDT 2017,0m0.078s
Wed Apr 5 15:46:01 EDT 2017,0m0.077s
Wed Apr 5 15:58:01 EDT 2017,0m0.078s
Wed Apr 5 16:04:01 EDT 2017,0m0.056s
Wed Apr 5 16:12:02 EDT 2017,0m0.089s
Wed Apr 5 16:27:01 EDT 2017,0m0.055s
Wed Apr 5 16:34:01 EDT 2017,0m0.084s
Wed Apr 5 16:46:01 EDT 2017,0m0.056s
Wed Apr 5 16:58:01 EDT 2017,0m0.102s
Wed Apr 5 17:04:01 EDT 2017,0m0.068s
Wed Apr 5 17:12:01 EDT 2017,0m0.051s
Wed Apr 5 17:27:01 EDT 2017,0m0.062s
Wed Apr 5 17:34:02 EDT 2017,0m0.057s
Wed Apr 5 17:46:01 EDT 2017,0m0.058s
Wed Apr 5 17:58:01 EDT 2017,0m0.062s
Wed Apr 5 18:04:01 EDT 2017,0m0.069s
Wed Apr 5 18:12:01 EDT 2017,0m0.052s
Wed Apr 5 18:27:01 EDT 2017,0m0.090s
Wed Apr 5 18:34:01 EDT 2017,0m0.059s
Wed Apr 5 18:46:01 EDT 2017,0m0.064s
Wed Apr 5 18:58:02 EDT 2017,0m0.069s
Wed Apr 5 19:04:01 EDT 2017,0m0.057s
